time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 17:38:30,22.902543466666668,120.27298846666666,20.041666666666668,83.85880521106732,75.97730972043594,20.040660785465274,0.12653337140211818,0.3026978673087939,-0.030671945106774956,0,LSS
2022-08-17 17:38:31,22.9025462,120.2729897,20.011,83.98533857469724,76.28000758555656,20.009988822802754,0.12653336362991752,0.3026978651206207,-0.030671962662520258,0,LSS
2022-08-17 17:38:32,22.9025547,120.2729721,20.025333333333332,82.17963859881976,77.22131331655504,20.0243342794775,-1.8056999758774737,0.9413057309984794,0.014345456674746515,0,LSS
2022-08-17 17:38:33,22.9025632,120.2729545,20.039666666666665,80.37393883973056,78.16261926840934,20.038679085324432,-1.805699759089208,0.9413059518543037,0.014344805846931763,0,LSS
2022-08-17 17:38:34,22.9025717,120.2729369,20.054,78.56823930037935,79.10392544214665,20.05302324030532,-1.8056995393512096,0.9413061737373027,0.014344154980886259,0,LSS
2022-08-17 17:38:35,22.902578,120.27291803333334,20.055999999999997,76.632585769323,79.80159642113581,20.055038043833214,-1.9356535310563459,0.6976709789891657,0.0020148035278957366,0,LSS
2022-08-17 17:38:36,22.9025843,120.27289916666666,20.058,74.6969324165818,80.4992676498622,20.05705218201461,-1.9356533527411983,0.6976712287263922,0.002014138181394287,0,LSS
2022-08-17 17:38:37,22.9025906,120.2728803,20.06,72.76127924114942,81.19693912643753,20.059065656926073,-1.9356531754323782,0.6976714765753229,0.002013474911464641,0,LSS
2022-08-17 17:38:38,22.9025984,120.2728616,20.029999999999998,70.84272448778894,82.06072502031274,20.02907613063679,-1.9185547533604819,0.8637858938752174,-0.02998952628928464,0,LSS
2022-08-17 17:38:39,22.9026062,120.2728429,20.0,68.92416997033457,82.92451114952965,19.99908591205035,-1.9185545174543677,0.8637861292169049,-0.029990218586437578,0,LSS
2022-08-17 17:38:40,22.902614,120.2728242,19.97,67.0056156948879,83.78829751521084,19.969094997312762,-1.918554275446681,0.863786365681193,-0.029990914737588525,0,LSS
2022-08-17 17:38:41,22.9026215,120.272805,19.978666666666665,65.03576406263157,84.61886151299116,19.977771019964187,-1.9698516322563222,0.8305639977803168,0.008676022651425086,0,LSS
2022-08-17 17:38:42,22.902629,120.2727858,19.987333333333332,63.0659126456417,85.44942577038451,19.986446328763325,-1.9698514169898687,0.8305642573933483,0.008675308799137582,0,LSS
2022-08-17 17:38:43,22.9026365,120.2727666,19.996,61.09606143922696,86.27999028758002,19.995120918476104,-1.969851206414745,0.830564517195512,0.008674589712779124,0,LSS
2022-08-17 17:38:44,22.902642733333334,120.2727515,20.009666666666664,59.546855607485014,86.97028231880103,20.008792805217322,-1.5492058317419435,0.6902920312210057,0.013671886741217776,0,LSS
2022-08-17 17:38:45,22.902648966666668,120.2727364,20.023333333333333,57.99764991109026,87.66057451307407,20.02246424137883,-1.5492056963947576,0.6902921942730416,0.01367143616150912,0,LSS
2022-08-17 17:38:46,22.9026552,120.2727213,20.037,56.44844435218816,88.35086686946424,20.03613522558387,-1.549205558902095,0.6902923563901737,0.01367098420503865,0,LSS
2022-08-17 17:38:47,22.902658333333335,120.27272866666667,19.985,57.2042347803998,88.69786372112702,19.98412365480217,0.7557904282116397,0.34699685166278016,-0.052011570781701266,0,LSS
2022-08-17 17:38:48,22.902661466666668,120.27273603333333,19.933,57.96002516131384,89.04486060466584,19.93211197386475,0.7557903809140356,0.3469968835388215,-0.0520116809374187,0,LSS
2022-08-17 17:38:49,22.9026646,120.2727434,19.881,58.715815495532624,89.3918575208297,19.88010018698163,0.755790334218787,0.3469969161638602,-0.05201178688312069,0,LSS
2022-08-17 17:38:50,22.902671433333335,120.27276253333333,19.877666666666666,60.67882005855148,90.1486090508285,19.87673778304965,1.9630045630188562,0.7567515299987946,-0.0033624039319803956,0,LSS
2022-08-17 17:38:51,22.902678266666666,120.27278166666666,19.874333333333333,62.64182442394355,90.90536083525627,19.8733746859127,1.9630043653920666,0.7567517844277774,-0.0033630971369476015,0,LSS
2022-08-17 17:38:52,22.9026851,120.2728008,19.871,64.60482859224562,91.66211287611733,19.87001089441634,1.9630041683020778,0.7567520408610591,-0.003363791496362012,0,LSS
2022-08-17 17:38:53,22.902691966666666,120.27281886666667,19.87333333333333,66.4583966580065,92.42255620470279,19.87231416104299,1.8535680657608822,0.7604433285854526,0.002303266626650924,0,LSS
2022-08-17 17:38:54,22.902698833333332,120.27283693333334,19.875666666666667,68.31196453919405,93.1829997625479,19.874616798829948,1.8535678811875442,0.7604435578451074,0.0023026377869577175,0,LSS
2022-08-17 17:38:55,22.9027057,120.272855,19.878,70.16553223748423,93.94344354797576,19.876918806960166,1.8535676982901776,0.7604437854278672,0.0023020081302185247,0,LSS
2022-08-17 17:38:56,22.90271153333333,120.27287343333334,19.865666666666666,72.05671872684412,94.58945309246306,19.864554803056365,1.891186489359896,0.6460095444872991,-0.012364003903801546,0,LSS
2022-08-17 17:38:57,22.902717366666668,120.27289186666667,19.853333333333335,73.94790505046862,95.23546287040774,19.852190171145764,1.8911863236244955,0.6460097779446841,-0.01236463191060011,0,LSS
2022-08-17 17:38:58,22.9027232,120.2729103,19.841,75.83909120165379,95.8814728842277,19.8398249126845,1.8911861511851669,0.6460100138199607,-0.012365258461265682,0,LSS
2022-08-17 17:38:59,22.902729433333334,120.27292713333334,19.815333333333335,77.56612292846646,96.57177928475448,19.8141270203757,1.727031726812669,0.6903064005267794,-0.025697892308798487,0,LSS
2022-08-17 17:39:00,22.902735666666665,120.27294396666667,19.789666666666665,79.29315448140646,97.26208587682234,19.788428583725107,1.727031552940005,0.6903065920678557,-0.025698436650593237,0,LSS
2022-08-17 17:39:01,22.9027419,120.2729608,19.764,81.0201858621498,97.95239266261498,19.762729603546582,1.727031380743341,0.690306785792643,-0.025698980178525233,0,LSS
2022-08-17 17:39:02,22.9027484,120.27297883333334,19.751666666666665,82.87033246525579,98.67223198806077,19.750361359559033,1.8501466031059834,0.7198393254457898,-0.012368243987548766,0,LSS
2022-08-17 17:39:03,22.902754899999998,120.27299686666667,19.739333333333335,84.72047888767364,99.39207153809751,19.737992496586546,1.8501464224178505,0.7198395500367383,-0.012368862972486738,0,LSS
2022-08-17 17:39:04,22.9027614,120.2730149,19.727,86.57062512350379,100.1119113123867,19.725623015430422,1.8501462358301524,0.7198397742891842,-0.012369481156124351,0,LSS
2022-08-17 17:39:05,22.902768,120.27303160000001,19.701666666666668,88.28397608212093,100.84282460406419,19.700254632673726,1.7133509586171414,0.7309132916774956,-0.02536838275669595,0,LSS
2022-08-17 17:39:06,22.9027746,120.2730483,19.676333333333332,89.99732686123336,101.57373808518625,19.674885708144682,1.7133507791124316,0.7309134811220588,-0.025368924529043824,0,LSS
2022-08-17 17:39:07,22.9027812,120.273065,19.651,91.71067746104302,102.30465175525015,19.64951623824693,1.713350599809658,0.7309136700638987,-0.025369469897750463,0,LSS
2022-08-17 17:39:08,22.902788,120.2730823,19.576333333333334,93.48558469279789,103.057713793184,19.57481162961262,1.7749072317548666,0.7530620379338586,-0.07470460863431327,0,LSS
2022-08-17 17:39:09,22.9027948,120.27309960000001,19.501666666666665,95.26049170865663,103.81077602225487,19.500106439301803,1.7749070158587443,0.7530622290708635,-0.0747051903108158,0,LSS
2022-08-17 17:39:10,22.9028016,120.2731169,19.427,97.03539850627358,104.56383844298625,19.425400664878662,1.77490679761695,0.7530624207313821,-0.07470577442314053,0,LSS
